Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-06-11,1672.6666666666667,55319.707070707074,10.939393939393995,308.16161616161844,18.714927305050065,18.62111774716132,26.334237264581876,26.334237264581876
2020-06-12,1683.2727272727273,55615.71717171717,10.60606060606051,296.0101010100989,18.856476535537148,18.761957471952403,26.533414713502317,26.533414713502317
2020-06-13,1693.4141414141413,55900.121212121216,10.141414141414089,284.40404040404246,18.995813382401273,18.90059590300733,26.72947906296632,26.72947906296632
2020-06-14,1703.121212121212,56173.16161616162,9.70707070707067,273.0404040404028,19.132905433694596,19.037000791146394,26.922384705746573,26.922384705746573
2020-06-15,1712.4949494949494,56435.121212121216,9.373737373737413,261.9595959595972,19.267881042308456,19.17129984565246,27.112312250042933,27.112312250042933
2020-06-16,1721.4444444444443,56686.545454545456,8.94949494949492,251.42424242424022,19.400537385140236,19.303291259914833,27.29897629820959,27.29897629820959
2020-06-17,1730.1515151515152,56927.67676767677,8.707070707070898,241.13131313131453,19.530938457592615,19.433038708588622,27.482466899807367,27.482466899807367
2020-06-18,1738.5050505050506,57158.878787878784,8.353535353535335,231.20202020201395,19.658892557322215,19.560351450017542,27.662514305399046,27.662514305399046
2020-06-19,1746.4343434343434,57380.47474747475,7.929292929292842,221.5959595959648,19.784577988229895,19.685406894727894,27.839369411357023,27.839369411357023
2020-06-20,1754.0707070707072,57592.80808080808,7.63636363636374,212.33333333332848,19.908060813616192,19.80827077430781,28.01312517618472,28.01312517618472
2020-06-21,1761.4141414141413,57796.25252525252,7.343434343434183,203.44444444444525,20.02916375281274,19.92876669680406,28.18353214398957,28.18353214398957
2020-06-22,1768.3838383838383,57991.06060606061,6.969696969696997,194.80808080808492,20.147957955264214,20.04696545576415,28.350690431966594,28.350690431966594
2020-06-23,1775.141414141414,58177.62626262626,6.757575757575751,186.56565656565363,20.26431868657591,20.16274294077461,28.51442452148584,28.51442452148584
2020-06-24,1781.5959595959596,58356.121212121216,6.454545454545496,178.4949494949542,20.37826454889658,20.276117661463328,28.674760589114083,28.674760589114083
2020-06-25,1787.7171717171718,58526.9898989899,6.121212121212238,170.86868686868547,20.490035520760095,20.387328393233194,28.832036314264464,28.832036314264464
2020-06-26,1793.6060606060605,58690.444444444445,5.888888888888687,163.45454545454413,20.599380970559725,20.496125760478414,28.98589902657314,28.98589902657314
2020-06-27,1799.3232323232323,58846.878787878784,5.717171717171823,156.4343434343391,20.706312371711963,20.602521179962313,29.136364871781645,29.136364871781645
2020-06-28,1804.7171717171718,58996.43434343435,5.39393939393949,149.55555555556202,20.811118711879914,20.70680218969817,29.283840490048057,29.283840490048057
2020-06-29,1809.8989898989898,59139.35353535353,5.1818181818180165,142.91919191918714,20.913515966867543,20.808686190007357,29.427926225074135,29.427926225074135
2020-06-30,1814.79797979798,59276.0101010101,4.898989898990067,136.65656565656536,21.013629921466297,20.90829833453865,29.568799070847355,29.568799070847355
