Day,death_cnt,case_cnt,daily_death,daily_cases,std_case_cnt,std_death_cnt,std_daily_death,std_daily_cases
2020-06-12,990.5151515151515,20675.949494949495,10.222222222222172,133.0404040404028,29.1229861861187,28.977008798458094,40.97967883978394,40.97967883978394
2020-06-13,1000.3232323232323,20804.60606060606,9.808080808080831,128.65656565656536,29.33235725689997,29.18533038036704,41.27429004625459,41.27429004625459
2020-06-14,1010.0,20929.010101010103,9.676767676767668,124.40404040404246,29.536244727907103,29.388195847259098,41.56118514087049,41.56118514087049
2020-06-15,1019.4040404040404,21049.151515151516,9.404040404040416,120.1414141414134,29.735034091041403,29.585988761060396,41.84090656210958,41.84090656210958
2020-06-16,1028.5555555555557,21165.424242424244,9.151515151515241,116.27272727272793,29.928481776795085,29.778466769952868,42.11311157274388,42.11311157274388
2020-06-17,1037.4242424242425,21277.696969696968,8.868686868686837,112.2727272727243,30.117401575067937,29.96643958722629,42.378945280289436,42.378945280289436
2020-06-18,1046.141414141414,21386.050505050505,8.717171717171595,108.35353535353715,30.301244407687506,30.149360884677435,42.63763505999173,42.63763505999173
2020-06-19,1054.5454545454545,21490.676767676767,8.404040404040416,104.62626262626145,30.480508321466772,30.327726212183297,42.88988172520764,42.88988172520764
2020-06-20,1062.7575757575758,21591.646464646463,8.212121212121247,100.96969696969609,30.655080758767987,30.501423578402374,43.13552689626314,43.13552689626314
2020-06-21,1070.828282828283,21689.030303030304,8.070707070707158,97.38383838384107,30.825301835667922,30.670791394385105,43.37504915865543,43.37504915865543
2020-06-22,1078.5151515151515,21782.989898989897,7.686868686868593,93.95959595959357,30.991201067470502,30.835859029248873,43.60849004658862,43.60849004658862
2020-06-23,1086.020202020202,21873.60606060606,7.505050505050576,90.61616161616257,31.15245314487518,30.99630280206025,43.83539180609677,43.83539180609677
2020-06-24,1093.3131313131314,21960.929292929293,7.29292929292933,87.32323232323324,31.309822279303567,31.152883093434525,44.05682977775861,44.05682977775861
2020-06-25,1100.3535353535353,22045.11111111111,7.040404040403928,84.1818181818162,31.46268108508189,31.304975666383044,44.27192115715862,44.27192115715862
2020-06-26,1107.2828282828282,22126.272727272728,6.929292929292842,81.16161616161844,31.61174538276174,31.45329274887756,44.48167318675397,44.48167318675397
2020-06-27,1113.979797979798,22204.40404040404,6.696969696969745,78.13131313131089,31.756965463880455,31.597784883737738,44.68601592352948,44.68601592352948
2020-06-28,1120.4040404040404,22279.62626262626,6.424242424242493,75.22222222222263,31.898066129221064,31.73817825296109,44.8845621303524,44.8845621303524
2020-06-29,1126.6868686868686,22352.030303030304,6.282828282828177,72.40404040404246,32.035341665423154,31.874765663817428,45.077725899234856,45.077725899234856
2020-06-30,1132.828282828283,22421.696969696968,6.141414141414316,69.66666666666424,32.16902743375026,32.007781301608595,45.26583841820683,45.26583841820683
